id,hospital_id,blood_group,component,consumption_date,units_consumed,was_emergency_surge,seasonal_dengue_index
17407,35,AB-,FRESH_FROZEN_PLASMA,2026-01-13,11,False,1.0
17408,5,B+,PACKED_RED_BLOOD_CELLS,2026-04-25,17,False,1.0
17409,7,O+,PLATELET_CONCENTRATE,2025-11-21,25,False,1.0
17410,22,O-,PACKED_RED_BLOOD_CELLS,2026-03-11,24,False,1.0
17411,22,A+,PLATELET_CONCENTRATE,2026-07-10,31,True,1.87
17412,46,A+,PLATELET_CONCENTRATE,2025-10-24,23,True,2.6
17413,31,B-,PLATELET_CONCENTRATE,2026-08-31,13,True,2.74
17414,38,AB+,WHOLE_BLOOD,2026-03-26,5,True,1.0
17415,33,B-,PACKED_RED_BLOOD_CELLS,2026-05-30,20,True,1.0
17416,33,A+,WHOLE_BLOOD,2026-02-13,30,True,1.0
17417,8,O+,WHOLE_BLOOD,2026-02-22,12,True,1.0
17418,24,A-,PLATELET_CONCENTRATE,2025-11-23,7,True,1.0
17419,14,O-,PLATELET_CONCENTRATE,2025-11-28,22,False,1.0
17420,33,O+,WHOLE_BLOOD,2026-08-01,29,True,1.0
17421,19,O-,WHOLE_BLOOD,2026-08-22,26,True,1.0
17422,35,O+,FRESH_FROZEN_PLASMA,2026-04-12,5,False,1.0
17423,34,B-,PLATELET_CONCENTRATE,2026-01-01,23,True,1.0
17424,7,A-,FRESH_FROZEN_PLASMA,2026-08-03,16,False,1.0
17425,26,B-,WHOLE_BLOOD,2025-12-07,16,True,1.0
17426,5,O-,FRESH_FROZEN_PLASMA,2026-05-02,8,False,1.0
17427,40,AB-,PACKED_RED_BLOOD_CELLS,2026-04-19,18,False,1.0
17428,2,O-,WHOLE_BLOOD,2026-05-15,30,True,1.0
17429,7,O+,PLATELET_CONCENTRATE,2026-01-16,23,False,1.0
17430,15,A+,PACKED_RED_BLOOD_CELLS,2026-04-25,11,False,1.0
17431,10,B+,WHOLE_BLOOD,2026-04-22,17,True,1.0
17432,14,O-,WHOLE_BLOOD,2026-03-24,15,False,1.0
17433,20,O-,WHOLE_BLOOD,2025-10-05,11,True,1.0
17434,18,B+,PACKED_RED_BLOOD_CELLS,2025-12-21,17,True,1.0
17435,6,AB+,FRESH_FROZEN_PLASMA,2025-09-21,25,False,1.0
17436,46,O-,PLATELET_CONCENTRATE,2026-03-31,9,False,1.0
17437,40,O+,PACKED_RED_BLOOD_CELLS,2026-04-15,14,False,1.0
17438,46,O+,WHOLE_BLOOD,2026-02-01,8,False,1.0
17439,17,O-,WHOLE_BLOOD,2026-02-11,5,False,1.0
17440,39,O+,WHOLE_BLOOD,2026-02-15,11,False,1.0
17441,41,A-,PLATELET_CONCENTRATE,2026-06-20,13,False,1.0
17442,6,A+,FRESH_FROZEN_PLASMA,2026-08-08,13,False,1.0
17443,17,AB+,PACKED_RED_BLOOD_CELLS,2026-07-03,7,False,1.0
17444,23,A+,FRESH_FROZEN_PLASMA,2026-07-25,25,True,1.0
17445,1,AB+,PLATELET_CONCENTRATE,2026-01-29,25,False,1.0
17446,42,B+,PLATELET_CONCENTRATE,2026-06-20,22,True,1.0
17447,2,B+,WHOLE_BLOOD,2026-01-31,24,True,1.0
17448,4,A+,FRESH_FROZEN_PLASMA,2026-04-04,17,False,1.0
17449,12,AB+,FRESH_FROZEN_PLASMA,2025-09-09,16,True,1.0
17450,29,A+,PLATELET_CONCENTRATE,2026-07-19,72,True,2.2
17451,43,A+,FRESH_FROZEN_PLASMA,2026-09-01,25,True,1.0
17452,35,AB-,PACKED_RED_BLOOD_CELLS,2026-05-10,9,False,1.0
17453,5,AB+,PACKED_RED_BLOOD_CELLS,2026-04-26,14,False,1.0
17454,6,O+,PACKED_RED_BLOOD_CELLS,2026-04-04,11,False,1.0
17455,7,AB-,PLATELET_CONCENTRATE,2026-01-20,4,False,1.0
17456,11,O+,WHOLE_BLOOD,2026-02-07,15,False,1.0
17457,14,O-,FRESH_FROZEN_PLASMA,2026-02-16,12,False,1.0
17458,25,A+,FRESH_FROZEN_PLASMA,2026-01-22,23,True,1.0
17459,45,AB-,WHOLE_BLOOD,2025-09-20,23,True,1.0
17460,2,B+,FRESH_FROZEN_PLASMA,2026-01-14,19,True,1.0
17461,16,B-,WHOLE_BLOOD,2026-04-23,15,True,1.0
17462,3,AB+,FRESH_FROZEN_PLASMA,2026-08-29,24,False,1.0
17463,19,O-,PLATELET_CONCENTRATE,2026-01-23,26,True,1.0
17464,35,AB-,PLATELET_CONCENTRATE,2026-05-28,13,False,1.0
17465,22,AB+,PLATELET_CONCENTRATE,2026-01-23,21,False,1.0
17466,10,AB-,FRESH_FROZEN_PLASMA,2026-02-17,14,True,1.0
17467,40,O+,PACKED_RED_BLOOD_CELLS,2025-12-13,6,False,1.0
17468,5,A-,WHOLE_BLOOD,2026-02-26,9,False,1.0
17469,46,B+,PACKED_RED_BLOOD_CELLS,2026-02-10,10,False,1.0
17470,22,AB-,PACKED_RED_BLOOD_CELLS,2026-06-30,23,False,1.0
17471,38,AB+,PACKED_RED_BLOOD_CELLS,2026-02-13,18,True,1.0
17472,37,AB+,FRESH_FROZEN_PLASMA,2026-07-19,16,True,1.0
17473,18,AB-,FRESH_FROZEN_PLASMA,2026-08-02,5,True,1.0
17474,42,B-,PLATELET_CONCENTRATE,2026-06-27,8,True,1.0
17475,45,AB+,FRESH_FROZEN_PLASMA,2026-05-19,20,True,1.0
17476,21,A+,PLATELET_CONCENTRATE,2026-08-11,63,True,2.53
17477,22,A+,PACKED_RED_BLOOD_CELLS,2025-09-07,20,False,1.0
17478,47,O-,FRESH_FROZEN_PLASMA,2025-10-18,32,True,1.0
17479,42,AB+,PLATELET_CONCENTRATE,2026-04-09,23,True,1.0
17480,19,A+,PLATELET_CONCENTRATE,2026-06-11,33,True,1.0
17481,23,AB+,FRESH_FROZEN_PLASMA,2026-02-28,21,True,1.0
17482,46,O+,PLATELET_CONCENTRATE,2026-01-14,15,False,1.0
17483,12,O+,FRESH_FROZEN_PLASMA,2026-05-22,8,True,1.0
17484,45,AB+,PACKED_RED_BLOOD_CELLS,2026-07-11,22,True,1.0
17485,44,B+,PACKED_RED_BLOOD_CELLS,2026-05-13,15,True,1.0
17486,8,AB-,WHOLE_BLOOD,2025-12-27,14,True,1.0
17487,5,AB-,PLATELET_CONCENTRATE,2025-10-15,27,True,1.94
17488,23,B+,PACKED_RED_BLOOD_CELLS,2025-10-14,12,True,1.0
17489,39,AB-,PLATELET_CONCENTRATE,2026-06-11,17,False,1.0
17490,36,A+,FRESH_FROZEN_PLASMA,2026-02-13,22,False,1.0
17491,15,AB-,WHOLE_BLOOD,2026-07-19,21,False,1.0
17492,27,B+,FRESH_FROZEN_PLASMA,2026-06-02,9,False,1.0
17493,36,B+,PLATELET_CONCENTRATE,2026-01-17,23,False,1.0
17494,47,B+,PACKED_RED_BLOOD_CELLS,2025-09-18,14,True,1.0
17495,8,A+,WHOLE_BLOOD,2026-05-24,22,True,1.0
17496,5,B-,PLATELET_CONCENTRATE,2026-02-05,4,False,1.0
17497,40,B-,WHOLE_BLOOD,2026-08-13,16,False,1.0
17498,17,O-,PLATELET_CONCENTRATE,2026-02-23,10,False,1.0
17499,46,B+,FRESH_FROZEN_PLASMA,2026-02-25,12,False,1.0
17500,22,AB-,FRESH_FROZEN_PLASMA,2025-11-21,12,False,1.0
17501,9,B-,FRESH_FROZEN_PLASMA,2025-10-31,7,False,1.0
17502,4,A+,PACKED_RED_BLOOD_CELLS,2026-04-17,14,False,1.0
17503,31,B+,PLATELET_CONCENTRATE,2025-12-05,6,False,1.0
17504,35,O+,PLATELET_CONCENTRATE,2025-12-08,13,False,1.0
17505,27,O-,WHOLE_BLOOD,2026-02-26,19,False,1.0
17506,26,B-,PACKED_RED_BLOOD_CELLS,2025-10-14,25,True,1.0
17507,25,O-,FRESH_FROZEN_PLASMA,2026-07-20,26,True,1.0
17508,32,AB-,FRESH_FROZEN_PLASMA,2026-06-18,21,False,1.0
17509,20,O+,WHOLE_BLOOD,2026-07-15,11,True,1.0
17510,3,A+,FRESH_FROZEN_PLASMA,2026-06-24,21,False,1.0
17511,37,A+,WHOLE_BLOOD,2026-01-13,15,True,1.0
17512,20,B+,FRESH_FROZEN_PLASMA,2025-12-08,9,True,1.0
17513,11,A-,PLATELET_CONCENTRATE,2026-08-27,59,True,3.12
17514,13,A+,PLATELET_CONCENTRATE,2026-02-05,21,False,1.0
17515,4,AB+,FRESH_FROZEN_PLASMA,2026-05-26,21,False,1.0
17516,44,O-,PLATELET_CONCENTRATE,2025-10-17,27,True,3.06
17517,20,AB-,PACKED_RED_BLOOD_CELLS,2025-09-14,6,True,1.0
17518,23,B-,PACKED_RED_BLOOD_CELLS,2026-08-30,11,True,1.0
17519,20,AB+,PLATELET_CONCENTRATE,2025-10-25,9,True,2.48
17520,42,AB+,PLATELET_CONCENTRATE,2025-09-14,26,True,2.2
17521,50,AB+,PLATELET_CONCENTRATE,2025-11-05,10,False,1.0
17522,30,B+,FRESH_FROZEN_PLASMA,2025-11-27,18,True,1.0
17523,35,O+,FRESH_FROZEN_PLASMA,2026-04-23,13,False,1.0
17524,13,AB+,PACKED_RED_BLOOD_CELLS,2026-01-28,13,False,1.0
17525,9,O+,PLATELET_CONCENTRATE,2026-03-11,19,False,1.0
17526,27,O+,WHOLE_BLOOD,2026-09-04,25,False,1.0
17527,30,O-,WHOLE_BLOOD,2026-01-07,11,True,1.0
17528,49,A-,PLATELET_CONCENTRATE,2026-07-18,39,True,2.33
17529,41,O-,PACKED_RED_BLOOD_CELLS,2026-03-19,5,False,1.0
17530,2,B+,PACKED_RED_BLOOD_CELLS,2025-11-22,14,True,1.0
17531,20,B+,WHOLE_BLOOD,2026-06-11,20,True,1.0
17532,2,B+,PLATELET_CONCENTRATE,2026-05-17,21,True,1.0
17533,10,O-,PLATELET_CONCENTRATE,2026-07-30,88,True,2.67
17534,40,B-,PACKED_RED_BLOOD_CELLS,2025-11-16,17,False,1.0
17535,18,B+,WHOLE_BLOOD,2026-03-15,25,True,1.0
17536,5,B-,FRESH_FROZEN_PLASMA,2025-12-30,4,False,1.0
17537,40,A-,FRESH_FROZEN_PLASMA,2026-07-24,9,False,1.0
17538,43,AB+,PLATELET_CONCENTRATE,2026-05-15,12,True,1.0
17539,17,O+,FRESH_FROZEN_PLASMA,2026-03-10,10,False,1.0
17540,42,B-,PLATELET_CONCENTRATE,2026-01-20,21,True,1.0
17541,33,AB-,PACKED_RED_BLOOD_CELLS,2025-09-14,11,True,1.0
17542,46,A-,PACKED_RED_BLOOD_CELLS,2025-12-19,4,False,1.0
17543,10,O-,PACKED_RED_BLOOD_CELLS,2025-12-02,16,True,1.0
17544,41,AB-,FRESH_FROZEN_PLASMA,2025-10-15,7,False,1.0
17545,44,AB-,FRESH_FROZEN_PLASMA,2026-01-21,12,True,1.0
17546,17,A-,PACKED_RED_BLOOD_CELLS,2026-01-23,14,False,1.0
17547,17,B-,FRESH_FROZEN_PLASMA,2026-06-08,24,False,1.0
17548,16,AB-,WHOLE_BLOOD,2025-09-18,18,True,1.0
17549,7,AB+,PLATELET_CONCENTRATE,2025-09-19,20,True,2.56
17550,39,A-,PACKED_RED_BLOOD_CELLS,2026-04-11,12,False,1.0
17551,26,O-,FRESH_FROZEN_PLASMA,2026-01-10,28,True,1.0
17552,45,A+,FRESH_FROZEN_PLASMA,2026-03-19,35,True,1.0
17553,2,B-,WHOLE_BLOOD,2026-06-09,10,True,1.0
17554,46,B-,FRESH_FROZEN_PLASMA,2026-07-25,10,False,1.0
17555,14,O+,PACKED_RED_BLOOD_CELLS,2025-09-21,13,False,1.0
17556,19,B-,WHOLE_BLOOD,2025-11-10,14,True,1.0
17557,1,A+,PACKED_RED_BLOOD_CELLS,2025-12-08,24,False,1.0
17558,29,AB+,WHOLE_BLOOD,2025-12-04,24,True,1.0
17559,11,AB+,WHOLE_BLOOD,2025-11-24,18,False,1.0
17560,3,AB+,WHOLE_BLOOD,2026-05-04,6,False,1.0
17561,40,O-,PLATELET_CONCENTRATE,2026-07-18,17,True,2.14
17562,28,AB-,FRESH_FROZEN_PLASMA,2026-09-04,17,False,1.0
17563,19,AB+,WHOLE_BLOOD,2026-01-11,17,True,1.0
17564,40,AB-,FRESH_FROZEN_PLASMA,2025-10-21,8,False,1.0
17565,32,O+,PLATELET_CONCENTRATE,2026-01-28,20,False,1.0
17566,48,AB-,PACKED_RED_BLOOD_CELLS,2025-11-08,24,True,1.0
17567,28,AB+,FRESH_FROZEN_PLASMA,2026-06-02,7,False,1.0
17568,47,A+,WHOLE_BLOOD,2026-09-06,12,True,1.0
17569,36,AB+,PLATELET_CONCENTRATE,2025-12-03,14,False,1.0
17570,46,AB+,PACKED_RED_BLOOD_CELLS,2025-10-19,9,False,1.0
17571,19,B+,FRESH_FROZEN_PLASMA,2026-04-18,13,True,1.0
17572,9,AB+,PACKED_RED_BLOOD_CELLS,2025-12-04,24,False,1.0
17573,22,B+,WHOLE_BLOOD,2026-08-20,24,False,1.0
17574,31,O-,WHOLE_BLOOD,2026-05-08,23,False,1.0
17575,27,O-,FRESH_FROZEN_PLASMA,2026-05-14,25,False,1.0
17576,28,A+,WHOLE_BLOOD,2025-10-13,9,False,1.0
17577,30,A+,FRESH_FROZEN_PLASMA,2026-08-08,18,True,1.0
17578,45,A+,FRESH_FROZEN_PLASMA,2026-02-17,29,True,1.0
17579,27,B-,PACKED_RED_BLOOD_CELLS,2026-07-31,24,False,1.0
17580,33,O-,PLATELET_CONCENTRATE,2025-12-10,15,True,1.0
17581,16,O-,PLATELET_CONCENTRATE,2026-05-02,35,True,1.0
17582,44,O+,PLATELET_CONCENTRATE,2026-08-16,56,True,2.24
17583,47,AB-,FRESH_FROZEN_PLASMA,2026-05-16,15,True,1.0
17584,32,O-,FRESH_FROZEN_PLASMA,2026-06-11,19,False,1.0
17585,28,AB+,PACKED_RED_BLOOD_CELLS,2026-03-22,25,False,1.0
17586,33,B+,PACKED_RED_BLOOD_CELLS,2026-04-15,22,True,1.0
17587,7,A-,PACKED_RED_BLOOD_CELLS,2026-09-01,25,False,1.0
17588,11,AB+,PACKED_RED_BLOOD_CELLS,2026-01-11,23,False,1.0
17589,48,A-,PACKED_RED_BLOOD_CELLS,2026-02-01,24,True,1.0
17590,37,B+,PACKED_RED_BLOOD_CELLS,2026-04-17,8,True,1.0
17591,18,B+,FRESH_FROZEN_PLASMA,2026-02-06,9,True,1.0
17592,21,AB+,PACKED_RED_BLOOD_CELLS,2026-05-25,25,False,1.0
17593,27,O-,WHOLE_BLOOD,2026-02-16,17,False,1.0
17594,26,O-,PACKED_RED_BLOOD_CELLS,2026-05-19,14,True,1.0
17595,38,B-,PACKED_RED_BLOOD_CELLS,2026-01-20,23,True,1.0
17596,9,AB+,PACKED_RED_BLOOD_CELLS,2026-07-14,10,False,1.0
17597,29,A+,PLATELET_CONCENTRATE,2025-11-17,18,True,1.0
17598,45,AB-,WHOLE_BLOOD,2026-01-22,6,True,1.0
17599,6,B-,WHOLE_BLOOD,2025-12-19,7,False,1.0
17600,19,B-,FRESH_FROZEN_PLASMA,2025-12-19,12,True,1.0
17601,28,AB+,WHOLE_BLOOD,2026-08-02,18,False,1.0
17602,11,AB-,FRESH_FROZEN_PLASMA,2026-07-23,19,False,1.0
17603,6,B-,PACKED_RED_BLOOD_CELLS,2026-03-04,11,False,1.0
17604,13,A+,WHOLE_BLOOD,2025-09-14,19,False,1.0
17605,48,A+,FRESH_FROZEN_PLASMA,2026-05-12,26,True,1.0
17606,2,O-,PLATELET_CONCENTRATE,2026-03-24,5,True,1.0
17607,23,B+,PLATELET_CONCENTRATE,2026-01-07,15,True,1.0
17608,46,B+,FRESH_FROZEN_PLASMA,2026-03-30,18,False,1.0
17609,6,B-,FRESH_FROZEN_PLASMA,2026-07-06,17,False,1.0
17610,30,AB-,FRESH_FROZEN_PLASMA,2025-11-27,17,True,1.0
17611,41,O-,PLATELET_CONCENTRATE,2026-07-16,44,True,3.19
17612,37,O+,WHOLE_BLOOD,2026-06-11,14,True,1.0
17613,45,AB-,FRESH_FROZEN_PLASMA,2026-08-26,14,True,1.0
17614,31,A+,PACKED_RED_BLOOD_CELLS,2026-07-01,24,False,1.0
17615,19,B-,PLATELET_CONCENTRATE,2026-03-26,6,True,1.0
17616,37,A-,PLATELET_CONCENTRATE,2026-05-29,14,True,1.0
17617,23,AB-,PACKED_RED_BLOOD_CELLS,2026-03-07,9,True,1.0
17618,18,O+,PLATELET_CONCENTRATE,2026-09-07,65,True,2.51
17619,44,AB-,PACKED_RED_BLOOD_CELLS,2026-04-25,7,True,1.0
17620,41,O-,PLATELET_CONCENTRATE,2026-04-24,12,False,1.0
17621,7,O+,PACKED_RED_BLOOD_CELLS,2026-04-16,16,False,1.0
17622,44,A+,WHOLE_BLOOD,2026-05-31,35,True,1.0
17623,11,B+,FRESH_FROZEN_PLASMA,2026-05-12,4,False,1.0
17624,42,A-,FRESH_FROZEN_PLASMA,2025-12-27,12,True,1.0
17625,25,O+,PACKED_RED_BLOOD_CELLS,2025-11-16,23,True,1.0
17626,7,AB+,WHOLE_BLOOD,2025-12-10,11,False,1.0
17627,42,A+,FRESH_FROZEN_PLASMA,2026-03-22,28,True,1.0
17628,3,A-,WHOLE_BLOOD,2026-07-09,18,False,1.0
17629,38,B+,PACKED_RED_BLOOD_CELLS,2026-06-12,19,True,1.0
17630,39,A+,PLATELET_CONCENTRATE,2026-06-03,25,False,1.0
17631,28,A-,PACKED_RED_BLOOD_CELLS,2026-06-19,19,False,1.0
17632,1,O+,PLATELET_CONCENTRATE,2026-03-14,17,False,1.0
17633,20,B-,WHOLE_BLOOD,2026-09-02,7,True,1.0
17634,18,O+,PACKED_RED_BLOOD_CELLS,2026-06-11,15,True,1.0
17635,42,O+,PLATELET_CONCENTRATE,2026-08-04,37,True,3.09
17636,44,A+,PACKED_RED_BLOOD_CELLS,2026-05-03,11,True,1.0
17637,34,B+,PLATELET_CONCENTRATE,2026-05-09,6,True,1.0
17638,50,O+,PACKED_RED_BLOOD_CELLS,2026-05-25,22,False,1.0
17639,34,A+,WHOLE_BLOOD,2026-02-15,30,True,1.0
17640,29,B+,FRESH_FROZEN_PLASMA,2026-02-10,5,True,1.0
17641,17,AB-,PLATELET_CONCENTRATE,2025-09-10,27,True,1.97
17642,27,O-,PLATELET_CONCENTRATE,2025-10-09,46,True,2.43
17643,10,A+,WHOLE_BLOOD,2025-12-28,16,True,1.0
17644,20,O+,PLATELET_CONCENTRATE,2026-04-10,14,True,1.0
17645,50,AB+,PLATELET_CONCENTRATE,2026-06-04,23,False,1.0
17646,49,AB+,FRESH_FROZEN_PLASMA,2025-12-06,24,True,1.0
17647,17,B-,PACKED_RED_BLOOD_CELLS,2026-04-27,19,False,1.0
17648,19,A+,PLATELET_CONCENTRATE,2026-08-21,39,True,2.47
17649,33,A-,WHOLE_BLOOD,2026-04-10,6,True,1.0
17650,19,B+,WHOLE_BLOOD,2026-06-26,16,True,1.0
17651,1,B+,PLATELET_CONCENTRATE,2026-07-25,15,True,2.64
17652,8,O-,PACKED_RED_BLOOD_CELLS,2026-08-22,14,True,1.0
17653,15,A-,FRESH_FROZEN_PLASMA,2026-08-10,4,False,1.0
17654,50,AB+,FRESH_FROZEN_PLASMA,2025-10-19,21,False,1.0
17655,18,A-,PACKED_RED_BLOOD_CELLS,2026-03-17,8,True,1.0
17656,25,O-,PLATELET_CONCENTRATE,2026-01-21,19,True,1.0
17657,18,O+,PACKED_RED_BLOOD_CELLS,2026-02-08,33,True,1.0
17658,46,A-,WHOLE_BLOOD,2026-09-03,14,False,1.0
17659,11,B+,PLATELET_CONCENTRATE,2025-12-07,17,False,1.0
17660,47,A+,FRESH_FROZEN_PLASMA,2026-08-20,32,True,1.0
17661,44,AB+,FRESH_FROZEN_PLASMA,2026-03-18,21,True,1.0
17662,10,B-,FRESH_FROZEN_PLASMA,2026-05-01,15,True,1.0
17663,44,AB-,PLATELET_CONCENTRATE,2026-07-18,11,True,1.94
17664,8,AB-,WHOLE_BLOOD,2026-06-18,5,True,1.0
17665,42,A-,PACKED_RED_BLOOD_CELLS,2025-11-26,21,True,1.0
17666,19,B+,FRESH_FROZEN_PLASMA,2025-09-29,18,True,1.0
17667,40,A-,PLATELET_CONCENTRATE,2025-12-02,25,False,1.0
17668,36,B-,WHOLE_BLOOD,2026-02-05,8,False,1.0
17669,36,AB-,FRESH_FROZEN_PLASMA,2026-06-23,21,False,1.0
17670,30,A+,PACKED_RED_BLOOD_CELLS,2025-09-23,23,True,1.0
17671,12,A+,PACKED_RED_BLOOD_CELLS,2026-03-13,29,True,1.0
17672,8,A+,WHOLE_BLOOD,2025-09-20,30,True,1.0
17673,27,B-,PACKED_RED_BLOOD_CELLS,2025-09-25,5,False,1.0
17674,33,B-,FRESH_FROZEN_PLASMA,2025-11-02,22,True,1.0
17675,3,A-,PACKED_RED_BLOOD_CELLS,2026-01-30,13,False,1.0
17676,17,B-,PLATELET_CONCENTRATE,2026-08-23,23,True,1.84
17677,39,O+,PLATELET_CONCENTRATE,2025-12-18,5,False,1.0
17678,48,A+,PLATELET_CONCENTRATE,2026-06-18,15,True,1.0
17679,8,AB+,WHOLE_BLOOD,2026-03-31,18,True,1.0
17680,34,B+,PLATELET_CONCENTRATE,2025-10-01,54,True,3.0
17681,36,O+,PLATELET_CONCENTRATE,2026-01-13,25,False,1.0
17682,26,B-,FRESH_FROZEN_PLASMA,2026-07-16,14,True,1.0
17683,30,B+,FRESH_FROZEN_PLASMA,2025-09-20,15,True,1.0
17684,23,AB-,FRESH_FROZEN_PLASMA,2026-07-29,19,True,1.0
17685,4,AB+,PLATELET_CONCENTRATE,2026-04-20,21,False,1.0
17686,22,AB-,PACKED_RED_BLOOD_CELLS,2026-04-25,6,False,1.0
17687,26,B-,PACKED_RED_BLOOD_CELLS,2026-04-25,14,True,1.0
17688,18,B+,PLATELET_CONCENTRATE,2025-12-06,10,True,1.0
17689,1,O+,WHOLE_BLOOD,2025-09-20,23,False,1.0
17690,21,B-,PLATELET_CONCENTRATE,2026-08-22,36,True,3.06
17691,15,B+,PACKED_RED_BLOOD_CELLS,2026-01-27,6,False,1.0
17692,25,B-,PLATELET_CONCENTRATE,2025-11-16,15,True,1.0
17693,48,A+,PLATELET_CONCENTRATE,2026-05-31,25,True,1.0
17694,42,A+,PLATELET_CONCENTRATE,2026-05-12,9,True,1.0
17695,21,A-,PLATELET_CONCENTRATE,2026-03-30,16,False,1.0
17696,31,B+,PLATELET_CONCENTRATE,2026-08-04,53,True,3.13
17697,47,B-,PACKED_RED_BLOOD_CELLS,2026-06-26,10,True,1.0
17698,46,A-,WHOLE_BLOOD,2026-04-01,19,False,1.0
17699,21,O-,WHOLE_BLOOD,2026-04-25,16,False,1.0
17700,11,O-,WHOLE_BLOOD,2026-08-08,14,False,1.0
17701,37,B-,PACKED_RED_BLOOD_CELLS,2026-04-26,6,True,1.0
17702,1,B-,PLATELET_CONCENTRATE,2025-09-23,19,True,2.18
17703,39,A-,FRESH_FROZEN_PLASMA,2026-08-11,25,False,1.0
17704,22,AB-,WHOLE_BLOOD,2026-03-27,19,False,1.0
17705,27,AB+,FRESH_FROZEN_PLASMA,2026-07-06,20,False,1.0
17706,33,AB+,FRESH_FROZEN_PLASMA,2026-05-14,7,True,1.0
17707,22,AB-,FRESH_FROZEN_PLASMA,2025-12-11,8,False,1.0
17708,29,O-,FRESH_FROZEN_PLASMA,2026-05-16,25,True,1.0
17709,14,O-,WHOLE_BLOOD,2025-09-16,14,False,1.0
17710,14,AB+,PLATELET_CONCENTRATE,2026-07-11,29,True,2.47
17711,41,AB-,PACKED_RED_BLOOD_CELLS,2026-05-17,9,False,1.0
17712,49,AB-,PACKED_RED_BLOOD_CELLS,2025-10-26,13,True,1.0
17713,49,B+,WHOLE_BLOOD,2025-10-23,17,True,1.0
17714,30,A-,WHOLE_BLOOD,2025-10-05,13,True,1.0
17715,33,B+,PLATELET_CONCENTRATE,2026-07-23,32,True,2.95
17716,35,B-,WHOLE_BLOOD,2025-09-24,25,False,1.0
17717,50,A-,PACKED_RED_BLOOD_CELLS,2026-01-25,7,False,1.0
17718,40,O+,PLATELET_CONCENTRATE,2025-12-26,5,False,1.0
17719,6,B-,PACKED_RED_BLOOD_CELLS,2026-08-09,18,False,1.0
17720,17,B-,FRESH_FROZEN_PLASMA,2026-08-09,22,False,1.0
17721,18,A-,FRESH_FROZEN_PLASMA,2025-12-12,16,True,1.0
17722,17,A-,PLATELET_CONCENTRATE,2025-11-23,18,False,1.0
17723,41,O-,WHOLE_BLOOD,2026-03-20,5,False,1.0
17724,13,B+,PACKED_RED_BLOOD_CELLS,2026-04-03,20,False,1.0
17725,28,B+,FRESH_FROZEN_PLASMA,2026-03-08,24,False,1.0
17726,21,AB-,WHOLE_BLOOD,2025-10-25,16,False,1.0
17727,7,B-,WHOLE_BLOOD,2026-02-09,19,False,1.0
17728,36,A-,PLATELET_CONCENTRATE,2025-11-28,16,False,1.0
17729,41,B+,FRESH_FROZEN_PLASMA,2026-02-09,9,False,1.0
17730,49,AB-,PACKED_RED_BLOOD_CELLS,2026-03-19,5,True,1.0
17731,16,A+,PACKED_RED_BLOOD_CELLS,2026-03-19,26,True,1.0
17732,24,O-,PACKED_RED_BLOOD_CELLS,2026-03-27,32,True,1.0
17733,23,B-,WHOLE_BLOOD,2025-10-26,13,True,1.0
17734,1,O+,PACKED_RED_BLOOD_CELLS,2026-02-04,13,False,1.0
17735,23,AB-,WHOLE_BLOOD,2026-06-11,20,True,1.0
17736,43,B-,WHOLE_BLOOD,2026-03-21,6,True,1.0
17737,25,B-,PLATELET_CONCENTRATE,2026-03-25,5,True,1.0
17738,39,A+,FRESH_FROZEN_PLASMA,2025-09-07,9,False,1.0
17739,13,A+,FRESH_FROZEN_PLASMA,2025-10-16,16,False,1.0
17740,11,A-,WHOLE_BLOOD,2026-01-15,24,False,1.0
17741,34,A-,PLATELET_CONCENTRATE,2026-01-26,21,True,1.0
17742,13,O+,PACKED_RED_BLOOD_CELLS,2026-03-12,21,False,1.0
17743,35,B+,WHOLE_BLOOD,2026-06-25,20,False,1.0
17744,34,AB+,PACKED_RED_BLOOD_CELLS,2025-11-01,20,True,1.0
17745,47,AB+,WHOLE_BLOOD,2025-12-25,8,True,1.0
17746,23,A+,WHOLE_BLOOD,2026-07-06,23,True,1.0
17747,35,O+,PACKED_RED_BLOOD_CELLS,2025-12-16,21,False,1.0
17748,3,O+,WHOLE_BLOOD,2026-03-09,13,False,1.0
17749,6,O-,FRESH_FROZEN_PLASMA,2026-01-27,24,False,1.0
17750,48,AB-,WHOLE_BLOOD,2026-06-04,5,True,1.0
17751,20,B+,PLATELET_CONCENTRATE,2026-07-14,48,True,2.69
17752,15,A-,FRESH_FROZEN_PLASMA,2026-07-07,17,False,1.0
17753,31,B+,PACKED_RED_BLOOD_CELLS,2026-01-16,17,False,1.0
17754,38,B+,PACKED_RED_BLOOD_CELLS,2026-09-01,25,True,1.0
17755,5,A-,PACKED_RED_BLOOD_CELLS,2026-06-11,4,False,1.0
17756,7,O-,PACKED_RED_BLOOD_CELLS,2026-01-21,21,False,1.0
17757,39,B+,FRESH_FROZEN_PLASMA,2025-11-23,16,False,1.0
17758,45,O+,PLATELET_CONCENTRATE,2025-11-10,28,True,1.0
17759,2,AB-,FRESH_FROZEN_PLASMA,2026-03-05,14,True,1.0
17760,32,A-,WHOLE_BLOOD,2025-09-14,8,False,1.0
17761,48,B+,PACKED_RED_BLOOD_CELLS,2026-05-05,13,True,1.0
17762,24,B-,PLATELET_CONCENTRATE,2025-10-04,35,True,2.5
